project,commit,path,status_diff3,time_diff3,phase1_time_diff3,phase2_time_diff3,phase2_unify_time_diff3,phase2_diffy_calls_diff3,phase2_diffy_time_diff3,phase3_time_diff3,phase3_unify_time_diff3,phase3_diffy_calls_diff3,phase3_diffy_time_diff3,total_merge_module_time_diff3,status_mergiraf,time_mergiraf,phase1_time_mergiraf,phase2_time_mergiraf,phase2_unify_time_mergiraf,phase2_diffy_calls_mergiraf,phase2_diffy_time_mergiraf,phase3_time_mergiraf,phase3_unify_time_mergiraf,phase3_diffy_calls_mergiraf,phase3_diffy_time_mergiraf,total_merge_module_time_mergiraf,status_mergiraf_semi,time_mergiraf_semi,phase1_time_mergiraf_semi,phase2_time_mergiraf_semi,phase2_unify_time_mergiraf_semi,phase2_diffy_calls_mergiraf_semi,phase2_diffy_time_mergiraf_semi,phase3_time_mergiraf_semi,phase3_unify_time_mergiraf_semi,phase3_diffy_calls_mergiraf_semi,phase3_diffy_time_mergiraf_semi,total_merge_module_time_mergiraf_semi,status_mergiraf_semi_plus,time_mergiraf_semi_plus,phase1_time_mergiraf_semi_plus,phase2_time_mergiraf_semi_plus,phase2_unify_time_mergiraf_semi_plus,phase2_diffy_calls_mergiraf_semi_plus,phase2_diffy_time_mergiraf_semi_plus,phase3_time_mergiraf_semi_plus,phase3_unify_time_mergiraf_semi_plus,phase3_diffy_calls_mergiraf_semi_plus,phase3_diffy_time_mergiraf_semi_plus,total_merge_module_time_mergiraf_semi_plus
bigbluebutton/bigbluebutton,2dc9182df6c68a0dabac88d9553113d80ea7e275,mergeAnalysisOutput/js/bigbluebutton/bigbluebutton/2dc9182df6c68a0dabac88d9553113d80ea7e275/bigbluebutton-tests/playwright/user/multiusers.js,SUCCESS_WITHOUT_CONFLICTS,3886557,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,29259448,17.995938ms,,,,,,,,,18.246576ms,SUCCESS_WITHOUT_CONFLICTS,21715410,18.001135ms,,,,,,,,,18.200901ms,SUCCESS_WITHOUT_CONFLICTS,22518149,17.843663ms,,,,,,,,,18.049512ms
Automattic/mongoose,a32206786876788a54bfdbf39108f4372997eafa,mergeAnalysisOutput/js/Automattic/mongoose/a32206786876788a54bfdbf39108f4372997eafa/scripts/website.js,SUCCESS_WITHOUT_CONFLICTS,2599190,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,25310207,19.046952ms,,,,,,,,,19.27126ms,SUCCESS_WITHOUT_CONFLICTS,22813524,19.103407ms,,,,,,,,,19.305809ms,SUCCESS_WITHOUT_CONFLICTS,23049106,19.03188ms,,,,,,,,,19.260702ms
Automattic/mongoose,5fe843ca2ed207933cb3055c8ab193cccdc0c616,mergeAnalysisOutput/js/Automattic/mongoose/5fe843ca2ed207933cb3055c8ab193cccdc0c616/lib/document.js,SUCCESS_WITHOUT_CONFLICTS,6150920,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,83007987,79.17542ms,,,,,,,,,79.407701ms,SUCCESS_WITHOUT_CONFLICTS,84156266,79.065377ms,,,,,,,,,79.274907ms,SUCCESS_WITHOUT_CONFLICTS,82763527,79.42057ms,,,,,,,,,79.634851ms
Automattic/mongoose,0253a3655e3f414f193b06348a6aa444dee2f3e4,mergeAnalysisOutput/js/Automattic/mongoose/0253a3655e3f414f193b06348a6aa444dee2f3e4/lib/model.js,SUCCESS_WITHOUT_CONFLICTS,44331354,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,75879370,71.126462ms,,,,,,,,,71.350654ms,SUCCESS_WITHOUT_CONFLICTS,74486691,69.451023ms,,,,,,,,,69.654373ms,SUCCESS_WITHOUT_CONFLICTS,74225094,70.907021ms,,,,,,,,,71.139148ms
Automattic/mongoose,0253a3655e3f414f193b06348a6aa444dee2f3e4,mergeAnalysisOutput/js/Automattic/mongoose/0253a3655e3f414f193b06348a6aa444dee2f3e4/test/model.test.js,SUCCESS_WITHOUT_CONFLICTS,8307128,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,191909480,187.388686ms,,,,,,,,,187.611742ms,SUCCESS_WITHOUT_CONFLICTS,191713295,187.358147ms,,,,,,,,,187.573044ms,SUCCESS_WITHOUT_CONFLICTS,191783261,186.747898ms,,,,,,,,,186.990208ms
Automattic/mongoose,911ba5437ade977847a76d4d73c6fe4c937fc19d,mergeAnalysisOutput/js/Automattic/mongoose/911ba5437ade977847a76d4d73c6fe4c937fc19d/lib/model.js,SUCCESS_WITHOUT_CONFLICTS,6098467,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,71787720,68.223772ms,,,,,,,,,68.455265ms,SUCCESS_WITHOUT_CONFLICTS,72603360,68.294235ms,,,,,,,,,68.523161ms,SUCCESS_WITHOUT_CONFLICTS,72216044,68.370977ms,,,,,,,,,68.606474ms
Automattic/mongoose,911ba5437ade977847a76d4d73c6fe4c937fc19d,mergeAnalysisOutput/js/Automattic/mongoose/911ba5437ade977847a76d4d73c6fe4c937fc19d/test/model.test.js,SUCCESS_WITHOUT_CONFLICTS,8094811,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,182691492,178.853521ms,,,,,,,,,179.091095ms,SUCCESS_WITHOUT_CONFLICTS,182609298,179.052998ms,,,,,,,,,179.272107ms,SUCCESS_WITHOUT_CONFLICTS,187528441,177.818413ms,,,,,,,,,178.058325ms
Automattic/mongoose,46746b829c16703a14191fb01e8108bb8fac7e1a,mergeAnalysisOutput/js/Automattic/mongoose/46746b829c16703a14191fb01e8108bb8fac7e1a/lib/mongoose.js,SUCCESS_WITHOUT_CONFLICTS,3213532,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,23817934,19.776579ms,,,,,,,,,19.986647ms,SUCCESS_WITHOUT_CONFLICTS,23766058,20.067978ms,,,,,,,,,20.272631ms,SUCCESS_WITHOUT_CONFLICTS,25243817,20.301535ms,,,,,,,,,20.526076ms
CesiumGS/cesium,d35055da9aa7ddb47add6dfaebb1696c7c3c66fe,mergeAnalysisOutput/js/CesiumGS/cesium/d35055da9aa7ddb47add6dfaebb1696c7c3c66fe/packages/engine/Source/Scene/DynamicEnvironmentMapManager.js,SUCCESS_WITH_CONFLICTS,2903487,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,723733016,57.553703ms,367.196087ms,,0.0,0ns,312.5258ms,,0.0,0ns,737.65293ms,SUCCESS_WITH_CONFLICTS,346785565,57.982515ms,145.01164ms,191.877µs,0.0,0ns,141.491706ms,179.776µs,0.0,0ns,344.820189ms,SUCCESS_WITH_CONFLICTS,348139309,57.341475ms,155.808707ms,173.229µs,0.0,0ns,138.755074ms,178.814µs,0.0,0ns,352.26446ms
Automattic/mongoose,8ac9f8f7d7050873377a6f418a62d1e27a1355df,mergeAnalysisOutput/js/Automattic/mongoose/8ac9f8f7d7050873377a6f418a62d1e27a1355df/lib/cursor/queryCursor.js,SUCCESS_WITHOUT_CONFLICTS,2757820,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,18988346,16.289713ms,,,,,,,,,16.501148ms,SUCCESS_WITHOUT_CONFLICTS,20195874,16.488867ms,,,,,,,,,16.707575ms,SUCCESS_WITHOUT_CONFLICTS,22046092,16.505091ms,,,,,,,,,16.737076ms
Automattic/mongoose,8ac9f8f7d7050873377a6f418a62d1e27a1355df,mergeAnalysisOutput/js/Automattic/mongoose/8ac9f8f7d7050873377a6f418a62d1e27a1355df/lib/model.js,SUCCESS_WITHOUT_CONFLICTS,6493345,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,89852791,67.327129ms,,,,,,,,,67.561932ms,SUCCESS_WITHOUT_CONFLICTS,70713168,67.010692ms,,,,,,,,,67.265067ms,SUCCESS_WITHOUT_CONFLICTS,73241710,67.164843ms,,,,,,,,,67.384836ms
Automattic/mongoose,8ac9f8f7d7050873377a6f418a62d1e27a1355df,mergeAnalysisOutput/js/Automattic/mongoose/8ac9f8f7d7050873377a6f418a62d1e27a1355df/lib/schema/string.js,SUCCESS_WITHOUT_CONFLICTS,2520707,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,18652131,15.485328ms,,,,,,,,,15.70751ms,SUCCESS_WITHOUT_CONFLICTS,18477636,15.422505ms,,,,,,,,,15.623765ms,SUCCESS_WITHOUT_CONFLICTS,18808423,15.322619ms,,,,,,,,,15.533338ms
Automattic/mongoose,8ac9f8f7d7050873377a6f418a62d1e27a1355df,mergeAnalysisOutput/js/Automattic/mongoose/8ac9f8f7d7050873377a6f418a62d1e27a1355df/lib/schema/uuid.js,SUCCESS_WITHOUT_CONFLICTS,2474340,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,15817597,12.633831ms,,,,,,,,,12.855794ms,SUCCESS_WITHOUT_CONFLICTS,14710175,11.995806ms,,,,,,,,,12.196ms,SUCCESS_WITHOUT_CONFLICTS,15376190,12.280954ms,,,,,,,,,12.482954ms
Automattic/mongoose,8ac9f8f7d7050873377a6f418a62d1e27a1355df,mergeAnalysisOutput/js/Automattic/mongoose/8ac9f8f7d7050873377a6f418a62d1e27a1355df/lib/schemaType.js,SUCCESS_WITHOUT_CONFLICTS,3718750,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,28957711,25.565884ms,,,,,,,,,25.796343ms,SUCCESS_WITHOUT_CONFLICTS,27819352,24.553768ms,,,,,,,,,24.756546ms,SUCCESS_WITHOUT_CONFLICTS,28321039,24.858199ms,,,,,,,,,25.077774ms
Automattic/mongoose,8ac9f8f7d7050873377a6f418a62d1e27a1355df,mergeAnalysisOutput/js/Automattic/mongoose/8ac9f8f7d7050873377a6f418a62d1e27a1355df/test/model.populate.test.js,SUCCESS_WITHOUT_CONFLICTS,16227007,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,265475251,260.154048ms,,,,,,,,,260.391962ms,SUCCESS_WITHOUT_CONFLICTS,306875640,258.603299ms,,,,,,,,,258.812916ms,SUCCESS_WITHOUT_CONFLICTS,262335697,258.565762ms,,,,,,,,,258.807858ms
Automattic/mongoose,8ac9f8f7d7050873377a6f418a62d1e27a1355df,mergeAnalysisOutput/js/Automattic/mongoose/8ac9f8f7d7050873377a6f418a62d1e27a1355df/test/model.test.js,SUCCESS_WITHOUT_CONFLICTS,8433898,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,201447802,187.018211ms,,,,,,,,,187.276835ms,SUCCESS_WITHOUT_CONFLICTS,189352431,184.862225ms,,,,,,,,,185.074525ms,SUCCESS_WITHOUT_CONFLICTS,245302933,185.474422ms,,,,,,,,,185.690586ms
Automattic/mongoose,db84e497ed1b9cc9a05e2be0d2891fad76cde972,mergeAnalysisOutput/js/Automattic/mongoose/db84e497ed1b9cc9a05e2be0d2891fad76cde972/lib/model.js,SUCCESS_WITHOUT_CONFLICTS,23939074,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,70919931,67.408692ms,,,,,,,,,67.639737ms,SUCCESS_WITHOUT_CONFLICTS,70401506,68.364666ms,,,,,,,,,68.581042ms,SUCCESS_WITHOUT_CONFLICTS,71010359,66.129037ms,,,,,,,,,66.359539ms
Automattic/mongoose,db84e497ed1b9cc9a05e2be0d2891fad76cde972,mergeAnalysisOutput/js/Automattic/mongoose/db84e497ed1b9cc9a05e2be0d2891fad76cde972/test/document.test.js,SUCCESS_WITHOUT_CONFLICTS,12771784,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,303299530,299.717553ms,,,,,,,,,299.95182ms,SUCCESS_WITHOUT_CONFLICTS,306810155,298.522734ms,,,,,,,,,298.740484ms,SUCCESS_WITHOUT_CONFLICTS,343709817,298.049166ms,,,,,,,,,298.286131ms
Automattic/mongoose,db84e497ed1b9cc9a05e2be0d2891fad76cde972,mergeAnalysisOutput/js/Automattic/mongoose/db84e497ed1b9cc9a05e2be0d2891fad76cde972/test/model.test.js,SUCCESS_WITHOUT_CONFLICTS,8489229,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,189929051,184.225001ms,,,,,,,,,184.45953ms,SUCCESS_WITHOUT_CONFLICTS,190632185,183.67192ms,,,,,,,,,183.899953ms,SUCCESS_WITHOUT_CONFLICTS,188670693,183.570301ms,,,,,,,,,183.797487ms
Automattic/mongoose,db84e497ed1b9cc9a05e2be0d2891fad76cde972,mergeAnalysisOutput/js/Automattic/mongoose/db84e497ed1b9cc9a05e2be0d2891fad76cde972/test/query.test.js,SUCCESS_WITHOUT_CONFLICTS,5619103,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,118477738,114.749974ms,,,,,,,,,114.985343ms,SUCCESS_WITHOUT_CONFLICTS,118526880,114.716201ms,,,,,,,,,114.925168ms,SUCCESS_WITHOUT_CONFLICTS,119561499,115.107416ms,,,,,,,,,115.326471ms
Automattic/mongoose,0a1cd395b7e272b4eae7672d325f32e57bf630ac,mergeAnalysisOutput/js/Automattic/mongoose/0a1cd395b7e272b4eae7672d325f32e57bf630ac/lib/document.js,SUCCESS_WITHOUT_CONFLICTS,5669387,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,80867745,76.854326ms,,,,,,,,,77.081191ms,SUCCESS_WITHOUT_CONFLICTS,80911208,76.695685ms,,,,,,,,,76.907261ms,SUCCESS_WITHOUT_CONFLICTS,82209243,76.719425ms,,,,,,,,,76.940413ms
bigbluebutton/bigbluebutton,4f5360d1ddc6b7d5bfd02a73d2f2fecbccac2a00,mergeAnalysisOutput/js/bigbluebutton/bigbluebutton/4f5360d1ddc6b7d5bfd02a73d2f2fecbccac2a00/bigbluebutton-tests/playwright/polling/poll.js,SUCCESS_WITHOUT_CONFLICTS,7084832,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,20376566,17.871994ms,,,,,,,,,18.084861ms,SUCCESS_WITHOUT_CONFLICTS,20381113,17.869168ms,,,,,,,,,18.094716ms,SUCCESS_WITHOUT_CONFLICTS,20734706,17.200896ms,,,,,,,,,17.426932ms
Automattic/mongoose,acbb613015641b49c24d8731ffd61bb781e5ebd4,mergeAnalysisOutput/js/Automattic/mongoose/acbb613015641b49c24d8731ffd61bb781e5ebd4/lib/model.js,SUCCESS_WITHOUT_CONFLICTS,9018201,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,73918149,68.028062ms,,,,,,,,,68.258339ms,SUCCESS_WITHOUT_CONFLICTS,121116232,68.564332ms,,,,,,,,,68.789444ms,SUCCESS_WITHOUT_CONFLICTS,73199109,68.205571ms,,,,,,,,,68.42651ms
Automattic/mongoose,acbb613015641b49c24d8731ffd61bb781e5ebd4,mergeAnalysisOutput/js/Automattic/mongoose/acbb613015641b49c24d8731ffd61bb781e5ebd4/test/model.test.js,SUCCESS_WITH_CONFLICTS,8675541,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,185023823,180.940112ms,,,,,,,,,181.162859ms,SUCCESS_WITHOUT_CONFLICTS,184281546,179.554377ms,,,,,,,,,179.779299ms,SUCCESS_WITHOUT_CONFLICTS,189768865,180.415591ms,,,,,,,,,180.639125ms
Automattic/mongoose,483c43dc493b04cf61a241d1e2f4a8742a3c9f55,mergeAnalysisOutput/js/Automattic/mongoose/483c43dc493b04cf61a241d1e2f4a8742a3c9f55/lib/model.js,SUCCESS_WITHOUT_CONFLICTS,6571150,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,72820985,68.587366ms,,,,,,,,,68.818831ms,SUCCESS_WITHOUT_CONFLICTS,73049652,68.96855ms,,,,,,,,,69.183428ms,SUCCESS_WITHOUT_CONFLICTS,72480557,68.967772ms,,,,,,,,,69.203276ms
Automattic/mongoose,0bf723046c059b39f7ba31ccbfa9f0b2da60f076,mergeAnalysisOutput/js/Automattic/mongoose/0bf723046c059b39f7ba31ccbfa9f0b2da60f076/lib/model.js,SUCCESS_WITHOUT_CONFLICTS,6195048,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,72261187,68.904878ms,,,,,,,,,69.132325ms,SUCCESS_WITHOUT_CONFLICTS,83641888,68.144854ms,,,,,,,,,68.365042ms,SUCCESS_WITHOUT_CONFLICTS,71740968,67.875445ms,,,,,,,,,68.125859ms
Automattic/mongoose,36a1b618a5ac496dfcc2fa26ea25567e905c4579,mergeAnalysisOutput/js/Automattic/mongoose/36a1b618a5ac496dfcc2fa26ea25567e905c4579/lib/query.js,SUCCESS_WITHOUT_CONFLICTS,6140376,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,62493432,58.029979ms,,,,,,,,,58.246996ms,SUCCESS_WITHOUT_CONFLICTS,65688733,58.347831ms,,,,,,,,,58.56642ms,SUCCESS_WITHOUT_CONFLICTS,62823098,58.16813ms,,,,,,,,,58.383068ms
Automattic/mongoose,36a1b618a5ac496dfcc2fa26ea25567e905c4579,mergeAnalysisOutput/js/Automattic/mongoose/36a1b618a5ac496dfcc2fa26ea25567e905c4579/test/connection.test.js,SUCCESS_WITHOUT_CONFLICTS,3193043,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,50900972,47.892451ms,,,,,,,,,48.116711ms,SUCCESS_WITHOUT_CONFLICTS,50891606,47.86009ms,,,,,,,,,48.063097ms,SUCCESS_WITHOUT_CONFLICTS,51463877,48.060411ms,,,,,,,,,48.293822ms
bigbluebutton/bigbluebutton,33a1bd4bc0db5a7093014691af8e783b8ba240c8,mergeAnalysisOutput/js/bigbluebutton/bigbluebutton/33a1bd4bc0db5a7093014691af8e783b8ba240c8/bigbluebutton-html5/imports/ui/services/audio-manager/index.js,SUCCESS_WITHOUT_CONFLICTS,3758196,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,522692700,29.472694ms,,,0.0,0ns,490.681512ms,,,,521.678808ms,SUCCESS_WITHOUT_CONFLICTS,138891306,30.202757ms,,26.427552ms,0.0,0ns,102.21269ms,,,,134.618104ms,SUCCESS_WITHOUT_CONFLICTS,164776350,29.478692ms,,26.717024ms,0.0,0ns,103.268802ms,,,,134.249006ms
Automattic/mongoose,15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c,mergeAnalysisOutput/js/Automattic/mongoose/15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c/lib/document.js,SUCCESS_WITH_CONFLICTS,6319319,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,85264191,79.905673ms,,,,,,,,,80.136198ms,SUCCESS_WITHOUT_CONFLICTS,83105167,80.126686ms,,,,,,,,,80.345845ms,SUCCESS_WITHOUT_CONFLICTS,83097599,78.110325ms,,,,,,,,,78.336308ms
Automattic/mongoose,15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c,mergeAnalysisOutput/js/Automattic/mongoose/15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c/lib/helpers/clone.js,SUCCESS_WITH_CONFLICTS,2235153,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,292650294,34.990215ms,125.064783ms,,0.0,0ns,123.741212ms,,0.0,0ns,284.136652ms,SUCCESS_WITH_CONFLICTS,198514195,35.008961ms,84.306836ms,166.73µs,0.0,0ns,99.581381ms,170.149µs,0.0,0ns,219.245683ms,SUCCESS_WITH_CONFLICTS,196017636,35.072262ms,82.510495ms,170.989µs,0.0,0ns,77.735452ms,171.322µs,0.0,0ns,195.667164ms
Automattic/mongoose,15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c,mergeAnalysisOutput/js/Automattic/mongoose/15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c/lib/helpers/model/castBulkWrite.js,SUCCESS_WITHOUT_CONFLICTS,2693721,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,19431034,15.774306ms,,,,,,,,,16.011886ms,SUCCESS_WITHOUT_CONFLICTS,18149341,15.20025ms,,,,,,,,,15.394801ms,SUCCESS_WITHOUT_CONFLICTS,18713712,15.4417ms,,,,,,,,,15.669285ms
Automattic/mongoose,15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c,mergeAnalysisOutput/js/Automattic/mongoose/15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c/lib/types/arraySubdocument.js,SUCCESS_WITH_CONFLICTS,2444422,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,20396736,11.698029ms,,,,,,,,,11.906505ms,SUCCESS_WITHOUT_CONFLICTS,14659287,11.813995ms,,,,,,,,,12.014167ms,SUCCESS_WITHOUT_CONFLICTS,16588690,12.031158ms,,,,,,,,,12.271626ms
Automattic/mongoose,15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c,mergeAnalysisOutput/js/Automattic/mongoose/15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c/lib/types/subdocument.js,SUCCESS_WITH_CONFLICTS,2245406,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,193307042,39.790753ms,144.342178ms,,0.0,0ns,,,,,185.499126ms,SUCCESS_WITHOUT_CONFLICTS,96922179,38.950284ms,49.219506ms,41.415µs,0.0,0ns,,,,,89.52656ms,SUCCESS_WITHOUT_CONFLICTS,98675432,39.527991ms,51.809226ms,42.22µs,0.0,0ns,,,,,92.679903ms
Automattic/mongoose,15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c,mergeAnalysisOutput/js/Automattic/mongoose/15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c/scripts/generateSearch.js,SUCCESS_WITHOUT_CONFLICTS,2355025,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,19163523,13.78902ms,,,,,,,,,13.99105ms,SUCCESS_WITHOUT_CONFLICTS,16539734,13.606492ms,,,,,,,,,13.808095ms,SUCCESS_WITHOUT_CONFLICTS,17551082,13.619839ms,,,,,,,,,13.845772ms
Automattic/mongoose,15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c,mergeAnalysisOutput/js/Automattic/mongoose/15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c/test/document.test.js,SUCCESS_WITH_CONFLICTS,12807220,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,314947324,307.425565ms,,,,,,,,,307.654037ms,SUCCESS_WITHOUT_CONFLICTS,353228727,306.634887ms,,,,,,,,,306.847498ms,SUCCESS_WITHOUT_CONFLICTS,331329028,308.708553ms,,,,,,,,,308.958489ms
Automattic/mongoose,15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c,mergeAnalysisOutput/js/Automattic/mongoose/15538b0d42a4eb736ee5ebf1edd4c8ed24698d6c/test/model.test.js,SUCCESS_WITHOUT_CONFLICTS,16366361,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,206769792,198.796456ms,,,,,,,,,199.040763ms,SUCCESS_WITHOUT_CONFLICTS,203230036,197.820671ms,,,,,,,,,198.04848ms,SUCCESS_WITHOUT_CONFLICTS,201045560,196.501712ms,,,,,,,,,196.730482ms
Automattic/mongoose,65b2d12a8f85f86136cfaf32947f338ba0c5f451,mergeAnalysisOutput/js/Automattic/mongoose/65b2d12a8f85f86136cfaf32947f338ba0c5f451/scripts/website.js,SUCCESS_WITHOUT_CONFLICTS,2566289,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,22048922,19.072743ms,,,,,,,,,19.289199ms,SUCCESS_WITHOUT_CONFLICTS,21883248,19.400296ms,,,,,,,,,19.601073ms,SUCCESS_WITHOUT_CONFLICTS,22304163,18.954375ms,,,,,,,,,19.166786ms
Automattic/mongoose,18fb8231646ab551fc7950ff616e09cfd254f426,mergeAnalysisOutput/js/Automattic/mongoose/18fb8231646ab551fc7950ff616e09cfd254f426/lib/helpers/query/castUpdate.js,SUCCESS_WITHOUT_CONFLICTS,2810468,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,22140536,18.918057ms,,,,,,,,,19.132398ms,SUCCESS_WITHOUT_CONFLICTS,23765899,19.273957ms,,,,,,,,,19.485836ms,SUCCESS_WITHOUT_CONFLICTS,25046487,19.413959ms,,,,,,,,,19.640774ms
Automattic/mongoose,18fb8231646ab551fc7950ff616e09cfd254f426,mergeAnalysisOutput/js/Automattic/mongoose/18fb8231646ab551fc7950ff616e09cfd254f426/test/model.updateOne.test.js,SUCCESS_WITHOUT_CONFLICTS,4518565,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,81237289,78.161997ms,,,,,,,,,78.387235ms,SUCCESS_WITHOUT_CONFLICTS,81642156,77.562232ms,,,,,,,,,77.772459ms,SUCCESS_WITHOUT_CONFLICTS,84594683,79.871293ms,,,,,,,,,80.110056ms
Automattic/mongoose,799049010962c161a3c1cb222adb9fb6402a2372,mergeAnalysisOutput/js/Automattic/mongoose/799049010962c161a3c1cb222adb9fb6402a2372/lib/document.js,SUCCESS_WITHOUT_CONFLICTS,8932772,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,92933005,79.601797ms,,,,,,,,,79.835992ms,SUCCESS_WITHOUT_CONFLICTS,575720929,78.805747ms,,,,,,,,,79.023999ms,SUCCESS_WITHOUT_CONFLICTS,80947918,77.376136ms,,,,,,,,,77.588926ms
Automattic/mongoose,799049010962c161a3c1cb222adb9fb6402a2372,mergeAnalysisOutput/js/Automattic/mongoose/799049010962c161a3c1cb222adb9fb6402a2372/lib/model.js,SUCCESS_WITHOUT_CONFLICTS,6605739,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,124206172,67.577135ms,,,,,,,,,67.807888ms,SUCCESS_WITHOUT_CONFLICTS,106929482,66.597096ms,,,,,,,,,66.817241ms,SUCCESS_WITHOUT_CONFLICTS,71949929,66.820281ms,,,,,,,,,67.056058ms
Automattic/mongoose,799049010962c161a3c1cb222adb9fb6402a2372,mergeAnalysisOutput/js/Automattic/mongoose/799049010962c161a3c1cb222adb9fb6402a2372/lib/schema/documentArray.js,SUCCESS_WITHOUT_CONFLICTS,7474546,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,21267586,18.503195ms,,,,,,,,,18.712799ms,SUCCESS_WITHOUT_CONFLICTS,21299774,18.054418ms,,,,,,,,,18.28436ms,SUCCESS_WITHOUT_CONFLICTS,25946190,17.958068ms,,,,,,,,,18.1766ms
Automattic/mongoose,799049010962c161a3c1cb222adb9fb6402a2372,mergeAnalysisOutput/js/Automattic/mongoose/799049010962c161a3c1cb222adb9fb6402a2372/lib/schema/subdocument.js,SUCCESS_WITHOUT_CONFLICTS,2162260,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,22572133,14.972162ms,,,,,,,,,15.333388ms,SUCCESS_WITHOUT_CONFLICTS,17445475,14.746911ms,,,,,,,,,14.95038ms,SUCCESS_WITHOUT_CONFLICTS,17590879,15.125114ms,,,,,,,,,15.348241ms
Automattic/mongoose,799049010962c161a3c1cb222adb9fb6402a2372,mergeAnalysisOutput/js/Automattic/mongoose/799049010962c161a3c1cb222adb9fb6402a2372/lib/schemaType.js,SUCCESS_WITHOUT_CONFLICTS,3406426,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,29851484,25.429116ms,,,,,,,,,25.659709ms,SUCCESS_WITHOUT_CONFLICTS,27717795,24.584433ms,,,,,,,,,24.787745ms,SUCCESS_WITHOUT_CONFLICTS,33251642,24.896857ms,,,,,,,,,25.107922ms
Automattic/mongoose,799049010962c161a3c1cb222adb9fb6402a2372,mergeAnalysisOutput/js/Automattic/mongoose/799049010962c161a3c1cb222adb9fb6402a2372/test/model.test.js,SUCCESS_WITHOUT_CONFLICTS,222739828,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,192782663,186.754935ms,,,,,,,,,186.991486ms,SUCCESS_WITHOUT_CONFLICTS,191369541,187.054324ms,,,,,,,,,187.279724ms,SUCCESS_WITHOUT_CONFLICTS,192343097,187.565759ms,,,,,,,,,187.805648ms
