project,commit,path,status_diff3,time_diff3,phase1_time_diff3,phase2_time_diff3,phase2_unify_time_diff3,phase2_diffy_calls_diff3,phase2_diffy_time_diff3,phase3_time_diff3,phase3_unify_time_diff3,phase3_diffy_calls_diff3,phase3_diffy_time_diff3,total_merge_module_time_diff3,status_mergiraf,time_mergiraf,phase1_time_mergiraf,phase2_time_mergiraf,phase2_unify_time_mergiraf,phase2_diffy_calls_mergiraf,phase2_diffy_time_mergiraf,phase3_time_mergiraf,phase3_unify_time_mergiraf,phase3_diffy_calls_mergiraf,phase3_diffy_time_mergiraf,total_merge_module_time_mergiraf,status_mergiraf_semi,time_mergiraf_semi,phase1_time_mergiraf_semi,phase2_time_mergiraf_semi,phase2_unify_time_mergiraf_semi,phase2_diffy_calls_mergiraf_semi,phase2_diffy_time_mergiraf_semi,phase3_time_mergiraf_semi,phase3_unify_time_mergiraf_semi,phase3_diffy_calls_mergiraf_semi,phase3_diffy_time_mergiraf_semi,total_merge_module_time_mergiraf_semi,status_mergiraf_semi_plus,time_mergiraf_semi_plus,phase1_time_mergiraf_semi_plus,phase2_time_mergiraf_semi_plus,phase2_unify_time_mergiraf_semi_plus,phase2_diffy_calls_mergiraf_semi_plus,phase2_diffy_time_mergiraf_semi_plus,phase3_time_mergiraf_semi_plus,phase3_unify_time_mergiraf_semi_plus,phase3_diffy_calls_mergiraf_semi_plus,phase3_diffy_time_mergiraf_semi_plus,total_merge_module_time_mergiraf_semi_plus
coleifer/huey,7680992aaf29f012607e69b7ad8e8e8a1482ef0b,mergeAnalysisOutput/python/coleifer/huey/7680992aaf29f012607e69b7ad8e8e8a1482ef0b/setup.py,SUCCESS_WITHOUT_CONFLICTS,2005848,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,10170244,7.898641ms,,,,,,,,,8.110727ms,SUCCESS_WITHOUT_CONFLICTS,10077189,7.427669ms,,,,,,,,,7.624176ms,SUCCESS_WITHOUT_CONFLICTS,9990642,7.429284ms,,,,,,,,,7.616324ms
coleifer/huey,5f940822c25afe3c2637cca7bb59cfe0ef01bd68,mergeAnalysisOutput/python/coleifer/huey/5f940822c25afe3c2637cca7bb59cfe0ef01bd68/huey/storage.py,SUCCESS_WITHOUT_CONFLICTS,2733287,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,43211683,24.177173ms,,,,,,,,,24.427472ms,SUCCESS_WITHOUT_CONFLICTS,26685770,23.877855ms,,,,,,,,,24.105719ms,SUCCESS_WITHOUT_CONFLICTS,26543985,23.54241ms,,,,,,,,,23.747276ms
ckan/ckan,70d08b8a01ace1b6e489892d22032b02d9a54a70,mergeAnalysisOutput/python/ckan/ckan/70d08b8a01ace1b6e489892d22032b02d9a54a70/ckan/config/declaration/__init__.py,SUCCESS_WITHOUT_CONFLICTS,2213256,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13896505,11.291148ms,,,,,,,,,11.51095ms,SUCCESS_WITHOUT_CONFLICTS,13798215,11.084414ms,,,,,,,,,11.295697ms,SUCCESS_WITHOUT_CONFLICTS,13803813,10.997511ms,,,,,,,,,11.222865ms
ckan/ckan,70d08b8a01ace1b6e489892d22032b02d9a54a70,mergeAnalysisOutput/python/ckan/ckan/70d08b8a01ace1b6e489892d22032b02d9a54a70/ckan/config/declaration/load.py,SUCCESS_WITH_CONFLICTS,1986683,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,184979166,24.73661ms,77.644353ms,,0.0,0ns,79.744689ms,,0.0,0ns,182.458548ms,SUCCESS_WITH_CONFLICTS,91941495,25.060275ms,38.851861ms,2.892285ms,0.0,0ns,35.310917ms,11.258224ms,0.0,0ns,99.515866ms,SUCCESS_WITH_CONFLICTS,89474389,24.456229ms,26.660527ms,2.883645ms,0.0,0ns,35.362754ms,11.351899ms,0.0,0ns,86.793714ms
ckan/ckan,70d08b8a01ace1b6e489892d22032b02d9a54a70,mergeAnalysisOutput/python/ckan/ckan/70d08b8a01ace1b6e489892d22032b02d9a54a70/ckan/config/environment.py,SUCCESS_WITH_CONFLICTS,2044883,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,217114237,27.31834ms,96.86067ms,,0.0,0ns,89.836871ms,,0.0,0ns,214.37215ms,SUCCESS_WITH_CONFLICTS,88848824,27.087683ms,26.837651ms,3.672581ms,0.0,0ns,30.342475ms,7.313895ms,0.0,0ns,84.562493ms,SUCCESS_WITH_CONFLICTS,87652725,27.804823ms,27.340944ms,3.712037ms,0.0,0ns,30.334634ms,7.256827ms,0.0,0ns,85.797363ms
ckan/ckan,70d08b8a01ace1b6e489892d22032b02d9a54a70,mergeAnalysisOutput/python/ckan/ckan/70d08b8a01ace1b6e489892d22032b02d9a54a70/ckan/lib/api_token.py,SUCCESS_WITH_CONFLICTS,1973945,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,85538919,9.196874ms,,,,,73.38973ms,,,,82.888825ms,SUCCESS_WITH_CONFLICTS,40537288,9.143506ms,,8.429193ms,0.0,0ns,28.628394ms,,,,38.085098ms,SUCCESS_WITH_CONFLICTS,43024601,9.180455ms,,8.487342ms,0.0,0ns,28.418914ms,,,,37.924803ms
ckan/ckan,70d08b8a01ace1b6e489892d22032b02d9a54a70,mergeAnalysisOutput/python/ckan/ckan/70d08b8a01ace1b6e489892d22032b02d9a54a70/ckan/lib/uploader.py,SUCCESS_WITH_CONFLICTS,2080346,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,353746419,32.531909ms,162.26479ms,,0.0,0ns,154.885736ms,,0.0,0ns,350.023845ms,SUCCESS_WITH_CONFLICTS,163572045,32.340439ms,48.658961ms,18.35313ms,0.0,0ns,79.683732ms,46.538226ms,0.0,0ns,160.978978ms,SUCCESS_WITH_CONFLICTS,170951828,32.922018ms,60.221355ms,19.1711ms,0.0,0ns,92.775118ms,47.907255ms,0.0,0ns,186.261416ms
ckan/ckan,70d08b8a01ace1b6e489892d22032b02d9a54a70,mergeAnalysisOutput/python/ckan/ckan/70d08b8a01ace1b6e489892d22032b02d9a54a70/ckan/plugins/interfaces.py,SUCCESS_WITH_CONFLICTS,3702478,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,566836228,47.18834ms,282.596643ms,,0.0,0ns,234.098446ms,,0.0,0ns,564.247159ms,SUCCESS_WITH_CONFLICTS,206862805,47.220926ms,83.027976ms,25.440836ms,0.0,0ns,77.265759ms,25.371381ms,,,207.857737ms,SUCCESS_WITH_CONFLICTS,224487821,47.374236ms,91.58356ms,26.241478ms,0.0,0ns,77.341521ms,25.533409ms,,,216.66129ms
ckan/ckan,70d08b8a01ace1b6e489892d22032b02d9a54a70,mergeAnalysisOutput/python/ckan/ckan/70d08b8a01ace1b6e489892d22032b02d9a54a70/ckan/tests/controllers/test_api.py,SUCCESS_WITHOUT_CONFLICTS,2090801,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,16025795,13.398173ms,,,,,,,,,13.614445ms,SUCCESS_WITHOUT_CONFLICTS,20662476,13.082769ms,,,,,,,,,13.303274ms,SUCCESS_WITHOUT_CONFLICTS,15992177,13.071278ms,,,,,,,,,13.30192ms
ckan/ckan,70d08b8a01ace1b6e489892d22032b02d9a54a70,mergeAnalysisOutput/python/ckan/ckan/70d08b8a01ace1b6e489892d22032b02d9a54a70/ckan/views/resource.py,SUCCESS_WITH_CONFLICTS,2478846,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,397344385,59.330473ms,336.561805ms,,0.0,0ns,,,,,397.360583ms,SUCCESS_WITH_CONFLICTS,198306468,59.131155ms,60.411966ms,14.137347ms,0.0,0ns,76.029037ms,27.889286ms,0.0,0ns,195.915283ms,SUCCESS_WITH_CONFLICTS,200070063,59.517911ms,60.165512ms,14.303556ms,0.0,0ns,79.988282ms,29.607686ms,0.0,0ns,200.014134ms
ckan/ckan,70d08b8a01ace1b6e489892d22032b02d9a54a70,mergeAnalysisOutput/python/ckan/ckan/70d08b8a01ace1b6e489892d22032b02d9a54a70/ckanext/example_iuploader/test/test_plugin.py,SUCCESS_WITHOUT_CONFLICTS,1835422,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,11055736,8.482068ms,,,,,,,,,8.683795ms,SUCCESS_WITHOUT_CONFLICTS,10866989,8.415087ms,,,,,,,,,8.618178ms,SUCCESS_WITHOUT_CONFLICTS,10757990,8.213311ms,,,,,,,,,8.414968ms
conan-io/conan,80722a352c861db4c2c5d84c209de0ea07ec346b,mergeAnalysisOutput/python/conan-io/conan/80722a352c861db4c2c5d84c209de0ea07ec346b/conan/api/subapi/upload.py,SUCCESS_WITH_CONFLICTS,2124797,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,113318561,27.301931ms,81.583637ms,,0.0,0ns,,,,,110.289115ms,SUCCESS_WITHOUT_CONFLICTS,59665557,27.100868ms,30.732854ms,5.155462ms,0.0,0ns,,,,,59.180241ms,SUCCESS_WITHOUT_CONFLICTS,60390407,27.260727ms,33.837964ms,5.198718ms,0.0,0ns,,,,,62.453761ms
ckan/ckan,c544395a527738d69c8b74d1e24e2e43bd9ff523,mergeAnalysisOutput/python/ckan/ckan/c544395a527738d69c8b74d1e24e2e43bd9ff523/ckan/lib/helpers.py,SUCCESS_WITHOUT_CONFLICTS,3795535,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1028318071,50.179788ms,,,,,796.005192ms,,,,847.907433ms,SUCCESS_WITHOUT_CONFLICTS,1713375108,46.545089ms,,1.512381311s,0.0,0ns,1.626692584s,,,,1.675838904s,SUCCESS_WITHOUT_CONFLICTS,1665422821,46.084039ms,,1.49077041s,0.0,0ns,1.605779455s,,,,1.653579146s
ckan/ckan,eb0b5110c35ad8779609d3dadeda82164d33a46e,mergeAnalysisOutput/python/ckan/ckan/eb0b5110c35ad8779609d3dadeda82164d33a46e/ckan/lib/files/__init__.py,SUCCESS_WITHOUT_CONFLICTS,2026334,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13457903,9.213667ms,,,,,,,,,9.447361ms,SUCCESS_WITHOUT_CONFLICTS,16165822,9.114425ms,,,,,,,,,9.309764ms,SUCCESS_WITHOUT_CONFLICTS,11958039,8.990762ms,,,,,,,,,9.184309ms
conan-io/conan,b59daf3b79d3f49a8071f61d86c039768aa3b59e,mergeAnalysisOutput/python/conan-io/conan/b59daf3b79d3f49a8071f61d86c039768aa3b59e/conan/__init__.py,SUCCESS_WITH_CONFLICTS,2279089,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,79882042,16.662649ms,30.202401ms,,0.0,0ns,30.017262ms,,0.0,0ns,77.225847ms,SUCCESS_WITH_CONFLICTS,53400117,16.819844ms,16.932186ms,2.137µs,,,16.892794ms,1.669µs,,,50.958146ms,SUCCESS_WITH_CONFLICTS,53188536,16.647251ms,16.936872ms,6.553µs,,,16.722518ms,1.584µs,,,50.592471ms
conan-io/conan,f7e431f1bac9c52c60f782854e262165f75d5257,mergeAnalysisOutput/python/conan-io/conan/f7e431f1bac9c52c60f782854e262165f75d5257/conan/__init__.py,SUCCESS_WITH_CONFLICTS,1917036,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,84127963,16.869557ms,30.364838ms,,0.0,0ns,30.15892ms,,0.0,0ns,77.754507ms,SUCCESS_WITH_CONFLICTS,53326944,16.678469ms,16.942639ms,2.13µs,,,16.856335ms,1.733µs,,,50.782309ms,SUCCESS_WITH_CONFLICTS,53277805,16.73602ms,17.615449ms,2.261µs,,,17.029362ms,1.98µs,,,51.709478ms
conan-io/conan,b4d4696d65c9a6c050f7177603badeb94d8b1b92,mergeAnalysisOutput/python/conan-io/conan/b4d4696d65c9a6c050f7177603badeb94d8b1b92/conan/__init__.py,SUCCESS_WITH_CONFLICTS,1890845,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,81487723,16.682779ms,30.161523ms,,0.0,0ns,30.030087ms,,0.0,0ns,77.201233ms,SUCCESS_WITH_CONFLICTS,55412118,16.789312ms,17.004466ms,2.201µs,,,17.014875ms,1.644µs,,,51.10172ms,SUCCESS_WITH_CONFLICTS,53270705,16.719343ms,16.949398ms,1.962µs,,,17.017719ms,2.135µs,,,51.002564ms
conan-io/conan,0e07b09ea235964aa9aee392336f8f7486eac9e7,mergeAnalysisOutput/python/conan-io/conan/0e07b09ea235964aa9aee392336f8f7486eac9e7/conan/__init__.py,SUCCESS_WITH_CONFLICTS,1874690,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,79890582,16.829975ms,30.442641ms,,0.0,0ns,29.782328ms,,0.0,0ns,77.366338ms,SUCCESS_WITH_CONFLICTS,56324692,16.742831ms,17.187452ms,6.619µs,,,16.849701ms,95.889µs,,,51.094969ms,SUCCESS_WITH_CONFLICTS,55672339,16.621331ms,16.983262ms,2.313µs,,,16.985034ms,92.814µs,,,50.895484ms
conan-io/conan,0e07b09ea235964aa9aee392336f8f7486eac9e7,mergeAnalysisOutput/python/conan-io/conan/0e07b09ea235964aa9aee392336f8f7486eac9e7/conan/tools/sbom/cyclonedx.py,SUCCESS_WITH_CONFLICTS,1941528,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,75643592,9.077216ms,,,0.0,0ns,63.521891ms,,,,72.903599ms,SUCCESS_WITH_CONFLICTS,34284006,9.123732ms,,2.26049ms,0.0,0ns,20.890445ms,,,,30.321597ms,SUCCESS_WITH_CONFLICTS,32784045,9.377294ms,,2.293185ms,0.0,0ns,21.367887ms,,,,31.050334ms
conan-io/conan,0e07b09ea235964aa9aee392336f8f7486eac9e7,mergeAnalysisOutput/python/conan-io/conan/0e07b09ea235964aa9aee392336f8f7486eac9e7/test/functional/sbom/test_cyclonedx.py,SUCCESS_WITH_CONFLICTS,2176929,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,249977632,28.533434ms,113.637971ms,,0.0,0ns,88.718046ms,,0.0,0ns,231.235193ms,SUCCESS_WITH_CONFLICTS,154215535,28.479195ms,27.673644ms,8.74µs,,,93.99918ms,68.119844ms,0.0,0ns,150.45588ms,SUCCESS_WITH_CONFLICTS,152631672,28.188659ms,27.668183ms,8.229µs,,,94.011668ms,68.055095ms,0.0,0ns,150.190445ms
conan-io/conan,b36fe8d1fd3e250bb7025979a6a30e91a5473c27,mergeAnalysisOutput/python/conan-io/conan/b36fe8d1fd3e250bb7025979a6a30e91a5473c27/test/integration/command/cache/test_cache_clean.py,SUCCESS_WITH_CONFLICTS,1998388,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,221995082,26.295469ms,102.344104ms,,0.0,0ns,91.908611ms,,0.0,0ns,220.90608ms,SUCCESS_WITH_CONFLICTS,80750479,26.065811ms,25.281648ms,3.135126ms,0.0,0ns,26.658251ms,3.110244ms,,,78.306536ms,SUCCESS_WITH_CONFLICTS,80416057,25.723118ms,25.37512ms,3.175006ms,0.0,0ns,26.363729ms,3.113651ms,,,77.780564ms
conan-io/conan,562ffccb7b550e3ede90c09cb1ba2d05fa91f401,mergeAnalysisOutput/python/conan-io/conan/562ffccb7b550e3ede90c09cb1ba2d05fa91f401/conan/tools/files/files.py,SUCCESS_WITHOUT_CONFLICTS,2393108,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,193690186,15.580876ms,,,0.0,0ns,174.844162ms,,,,191.827987ms,SUCCESS_WITHOUT_CONFLICTS,62240239,15.589825ms,,8.506616ms,0.0,0ns,42.440276ms,,,,59.471468ms,SUCCESS_WITHOUT_CONFLICTS,61984682,15.587836ms,,8.455788ms,0.0,0ns,42.386832ms,,,,59.37937ms
conan-io/conan,e81de97b7d308f34fceca1a485a5cd1b838b587e,mergeAnalysisOutput/python/conan-io/conan/e81de97b7d308f34fceca1a485a5cd1b838b587e/conan/__init__.py,SUCCESS_WITH_CONFLICTS,1908579,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,80415488,16.969173ms,30.191438ms,,0.0,0ns,30.308488ms,,0.0,0ns,77.793344ms,SUCCESS_WITH_CONFLICTS,53533208,16.627937ms,17.04374ms,6.764µs,,,16.98189ms,1.661µs,,,50.941632ms,SUCCESS_WITH_CONFLICTS,53169963,16.827069ms,16.955116ms,2.38µs,,,16.768816ms,1.887µs,,,50.836302ms
conan-io/conan,c354353262ed602fe5013510cddffd71ae8fa420,mergeAnalysisOutput/python/conan-io/conan/c354353262ed602fe5013510cddffd71ae8fa420/conan/__init__.py,SUCCESS_WITH_CONFLICTS,1964674,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,80059736,16.718025ms,30.378309ms,,0.0,0ns,29.971168ms,,0.0,0ns,77.408502ms,SUCCESS_WITH_CONFLICTS,54673233,16.720874ms,16.940109ms,2.235µs,,,17.083633ms,1.849µs,,,51.087442ms,SUCCESS_WITH_CONFLICTS,53299405,16.680933ms,17.153215ms,2.164µs,,,16.775623ms,2.074µs,,,50.913432ms
conan-io/conan,c354353262ed602fe5013510cddffd71ae8fa420,mergeAnalysisOutput/python/conan-io/conan/c354353262ed602fe5013510cddffd71ae8fa420/conan/internal/util/files.py,SUCCESS_WITHOUT_CONFLICTS,2136682,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,14693863,11.89145ms,,,,,,,,,12.104209ms,SUCCESS_WITHOUT_CONFLICTS,14745759,12.001222ms,,,,,,,,,12.2109ms,SUCCESS_WITHOUT_CONFLICTS,14571257,11.87715ms,,,,,,,,,12.081864ms
ckan/ckan,ce768c3aa4eb6c39cdd134f8d27b6f136b04f52c,mergeAnalysisOutput/python/ckan/ckan/ce768c3aa4eb6c39cdd134f8d27b6f136b04f52c/ckan/config/declaration/__init__.py,SUCCESS_WITHOUT_CONFLICTS,2423108,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13814841,10.99874ms,,,,,,,,,11.190599ms,SUCCESS_WITHOUT_CONFLICTS,13968725,11.190595ms,,,,,,,,,11.394274ms,SUCCESS_WITHOUT_CONFLICTS,13939850,11.149747ms,,,,,,,,,11.349593ms
ckan/ckan,ce768c3aa4eb6c39cdd134f8d27b6f136b04f52c,mergeAnalysisOutput/python/ckan/ckan/ce768c3aa4eb6c39cdd134f8d27b6f136b04f52c/ckan/plugins/interfaces.py,SUCCESS_WITHOUT_CONFLICTS,3945236,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,23646189,25.993287ms,,,,,,,,,26.219132ms,SUCCESS_WITHOUT_CONFLICTS,20701384,17.928495ms,,,,,,,,,18.165622ms,SUCCESS_WITHOUT_CONFLICTS,20576843,17.828394ms,,,,,,,,,18.056278ms
ckan/ckan,ce768c3aa4eb6c39cdd134f8d27b6f136b04f52c,mergeAnalysisOutput/python/ckan/ckan/ce768c3aa4eb6c39cdd134f8d27b6f136b04f52c/ckan/tests/controllers/test_api.py,SUCCESS_WITHOUT_CONFLICTS,2439739,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,16202596,13.486253ms,,,,,,,,,13.710697ms,SUCCESS_WITHOUT_CONFLICTS,16350968,13.520019ms,,,,,,,,,13.758658ms,SUCCESS_WITHOUT_CONFLICTS,16088367,13.557429ms,,,,,,,,,13.781481ms
conan-io/conan,1d98948a49f1309eb90bfd075b8f7073a70eb52d,mergeAnalysisOutput/python/conan-io/conan/1d98948a49f1309eb90bfd075b8f7073a70eb52d/test/integration/cache/backup_sources_test.py,SUCCESS_WITH_CONFLICTS,2705507,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,417811042,63.719793ms,360.612036ms,,0.0,0ns,,,,,425.850037ms,SUCCESS_WITHOUT_CONFLICTS,138667636,64.112272ms,69.555078ms,16.83015ms,0.0,0ns,,,,,135.969479ms,SUCCESS_WITHOUT_CONFLICTS,137751149,63.757238ms,69.755276ms,16.807938ms,0.0,0ns,,,,,134.958069ms
conan-io/conan,1d98948a49f1309eb90bfd075b8f7073a70eb52d,mergeAnalysisOutput/python/conan-io/conan/1d98948a49f1309eb90bfd075b8f7073a70eb52d/test/integration/command/upload/upload_test.py,SUCCESS_WITH_CONFLICTS,2629944,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,358587644,55.037431ms,312.886532ms,,0.0,0ns,,,,,369.451152ms,SUCCESS_WITHOUT_CONFLICTS,115582599,54.204137ms,57.163577ms,12.664877ms,0.0,0ns,,,,,112.777746ms,SUCCESS_WITHOUT_CONFLICTS,128336284,54.073293ms,56.757584ms,12.683952ms,0.0,0ns,,,,,112.28085ms
conan-io/conan,f8d26127baabcf76a651739bb40b5415d3fe65a6,mergeAnalysisOutput/python/conan-io/conan/f8d26127baabcf76a651739bb40b5415d3fe65a6/test/integration/lockfile/test_lock_requires.py,SUCCESS_WITHOUT_CONFLICTS,2552994,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,26268635,18.689795ms,,,,,,,,,18.942037ms,SUCCESS_WITHOUT_CONFLICTS,22794069,18.823607ms,,,,,,,,,19.047714ms,SUCCESS_WITHOUT_CONFLICTS,25909132,18.486169ms,,,,,,,,,18.709734ms
conan-io/conan,d3d65cb75824a7777ff2e3eaeaf357575c64d3ec,mergeAnalysisOutput/python/conan-io/conan/d3d65cb75824a7777ff2e3eaeaf357575c64d3ec/conan/__init__.py,SUCCESS_WITH_CONFLICTS,1891106,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,80341860,16.839253ms,30.35418ms,,0.0,0ns,30.061819ms,,0.0,0ns,77.591199ms,SUCCESS_WITH_CONFLICTS,54433686,16.664984ms,17.209223ms,2.454µs,,,16.916871ms,1.714µs,,,51.099326ms,SUCCESS_WITH_CONFLICTS,53211516,16.670912ms,16.917175ms,2.078µs,,,16.829627ms,1.959µs,,,50.727121ms
conan-io/conan,d3d65cb75824a7777ff2e3eaeaf357575c64d3ec,mergeAnalysisOutput/python/conan-io/conan/d3d65cb75824a7777ff2e3eaeaf357575c64d3ec/conan/tools/scm/git.py,SUCCESS_WITHOUT_CONFLICTS,2168578,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13760583,11.0707ms,,,,,,,,,11.300534ms,SUCCESS_WITHOUT_CONFLICTS,13862539,11.072429ms,,,,,,,,,11.301483ms,SUCCESS_WITHOUT_CONFLICTS,13611073,10.93552ms,,,,,,,,,11.153691ms
conan-io/conan,02a16551a0ec58a603b20f8a72e800c436ba7fe8,mergeAnalysisOutput/python/conan-io/conan/02a16551a0ec58a603b20f8a72e800c436ba7fe8/test/functional/sbom/test_cyclonedx.py,SUCCESS_WITHOUT_CONFLICTS,2189331,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,15886355,13.238957ms,,,,,,,,,13.457671ms,SUCCESS_WITHOUT_CONFLICTS,17623641,13.266762ms,,,,,,,,,13.514722ms,SUCCESS_WITHOUT_CONFLICTS,15851560,13.005769ms,,,,,,,,,13.210437ms
conan-io/conan,8305466e8677fb0dd3487be9e2a7c71e1f033b38,mergeAnalysisOutput/python/conan-io/conan/8305466e8677fb0dd3487be9e2a7c71e1f033b38/conan/tools/cmake/cmakedeps2/cmakedeps.py,SUCCESS_WITHOUT_CONFLICTS,2400652,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,20978801,12.690856ms,,,,,,,,,12.912363ms,SUCCESS_WITHOUT_CONFLICTS,15766176,12.96607ms,,,,,,,,,13.201203ms,SUCCESS_WITHOUT_CONFLICTS,15494282,12.510208ms,,,,,,,,,12.730873ms
conan-io/conan,8305466e8677fb0dd3487be9e2a7c71e1f033b38,mergeAnalysisOutput/python/conan-io/conan/8305466e8677fb0dd3487be9e2a7c71e1f033b38/test/integration/toolchains/cmake/cmakedeps2/test_cmakedeps.py,SUCCESS_WITHOUT_CONFLICTS,2407767,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,15180293,10.90619ms,,,,,,,,,11.116887ms,SUCCESS_WITHOUT_CONFLICTS,15339917,10.792371ms,,,,,,,,,11.010707ms,SUCCESS_WITHOUT_CONFLICTS,18949341,10.824062ms,,,,,,,,,11.038517ms
ckan/ckan,f97dcdda5506e760b481f971b4da6979dd1e7141,mergeAnalysisOutput/python/ckan/ckan/f97dcdda5506e760b481f971b4da6979dd1e7141/ckan/lib/uploader.py,SUCCESS_WITHOUT_CONFLICTS,2405492,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,15377622,12.25577ms,,,,,,,,,12.473843ms,SUCCESS_WITHOUT_CONFLICTS,109408119,11.833012ms,,,,,,,,,12.048166ms,SUCCESS_WITHOUT_CONFLICTS,14702391,11.838851ms,,,,,,,,,12.050948ms
ckan/ckan,f97dcdda5506e760b481f971b4da6979dd1e7141,mergeAnalysisOutput/python/ckan/ckan/f97dcdda5506e760b481f971b4da6979dd1e7141/ckan/views/resource.py,SUCCESS_WITH_CONFLICTS,2565838,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,764833046,58.278409ms,380.365853ms,,0.0,0ns,313.822972ms,,0.0,0ns,752.813104ms,SUCCESS_WITH_CONFLICTS,189958431,58.123531ms,59.392976ms,13.845352ms,0.0,0ns,65.931468ms,20.749836ms,0.0,0ns,183.779927ms,SUCCESS_WITH_CONFLICTS,187588174,58.440179ms,59.899388ms,14.24702ms,0.0,0ns,66.021036ms,20.688916ms,0.0,0ns,184.662503ms
conan-io/conan,c15ccfcd0aaf343e2feae6fd065dda12225e4824,mergeAnalysisOutput/python/conan-io/conan/c15ccfcd0aaf343e2feae6fd065dda12225e4824/conan/__init__.py,SUCCESS_WITH_CONFLICTS,1910276,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,82541193,16.694828ms,30.437211ms,,0.0,0ns,30.166499ms,,0.0,0ns,77.616995ms,SUCCESS_WITH_CONFLICTS,53550759,16.971643ms,17.043662ms,2.591µs,,,17.081113ms,1.907µs,,,51.439776ms,SUCCESS_WITH_CONFLICTS,53196567,16.682905ms,16.944598ms,1.971µs,,,16.66911ms,1.859µs,,,50.577987ms
ckan/ckan,24c403923284455986abf26c27b50149c6c7ded1,mergeAnalysisOutput/python/ckan/ckan/24c403923284455986abf26c27b50149c6c7ded1/ckan/plugins/interfaces.py,SUCCESS_WITH_CONFLICTS,3733482,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,65678010,18.478587ms,,,,,43.92794ms,,,,62.718082ms,SUCCESS_WITH_CONFLICTS,57391000,18.676959ms,,,,,35.555518ms,,,,54.53769ms,SUCCESS_WITH_CONFLICTS,61923097,18.659969ms,,,,,35.870878ms,,,,54.839588ms
conan-io/conan,025c796756241ba9bed8c979e72930afa712b299,mergeAnalysisOutput/python/conan-io/conan/025c796756241ba9bed8c979e72930afa712b299/conan/tools/microsoft/msbuild.py,SUCCESS_WITHOUT_CONFLICTS,2056931,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,10562339,7.88629ms,,,,,,,,,8.095284ms,SUCCESS_WITHOUT_CONFLICTS,10655724,8.092804ms,,,,,,,,,8.312209ms,SUCCESS_WITHOUT_CONFLICTS,10559407,7.89717ms,,,,,,,,,8.109293ms
conan-io/conan,84833572fec092ca30f0f5c0ec1926cc43d79f2e,mergeAnalysisOutput/python/conan-io/conan/84833572fec092ca30f0f5c0ec1926cc43d79f2e/conan/tools/cmake/cmakedeps2/target_configuration.py,SUCCESS_WITHOUT_CONFLICTS,2310707,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,16648146,13.959357ms,,,,,,,,,14.18599ms,SUCCESS_WITHOUT_CONFLICTS,16657357,13.936711ms,,,,,,,,,14.149154ms,SUCCESS_WITHOUT_CONFLICTS,16508241,13.747881ms,,,,,,,,,13.97488ms
